dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,resnet50,224,1,01,7,0.88571,0.95247,0.19153
HTP,per_env,resnet50,224,1,01,8,0.88571,0.97351,0.19214
HTP,per_env,resnet50,224,1,01,9,0.8381,0.98258,0.19314
HTP,per_env,resnet50,224,1,01,10,0.8,0.95229,0.17964
HTP,per_env,resnet50,224,1,01,11,0.87619,0.9775,0.16557
HTP,per_env,resnet50,224,1,01,12,0.86667,0.98222,0.12947
HTP,per_env,resnet50,224,1,01,13,0.82857,0.96807,0.16523
HTP,per_env,resnet50,224,1,01,14,0.91429,0.96444,0.1428
HTP,per_env,resnet50,224,1,01,15,0.89524,0.97859,0.16595
HTP,per_env,resnet50,224,1,01,16,0.87619,0.98367,0.13162
HTP,per_env,resnet50,224,1,01,17,0.82857,0.96335,0.11625
HTP,per_env,resnet50,224,1,01,18,0.88571,0.9746,0.1855
HTP,per_env,resnet50,224,1,01,19,0.90476,0.98186,0.16056
HTP,per_env,resnet50,224,1,01,20,0.82857,0.97932,0.15812
HTP,per_env,resnet50,224,1,01,21,0.88571,0.97823,0.14012
HTP,per_env,resnet50,224,1,01,22,0.82857,0.98549,0.15001
HTP,per_env,resnet50,224,1,01,23,0.8381,0.96553,0.11513
HTP,per_env,resnet50,224,1,01,24,0.85714,0.98367,0.11965
HTP,per_env,resnet50,224,1,01,25,0.85714,0.97678,0.10334
HTP,per_env,resnet50,224,1,01,26,0.86667,0.9688,0.11171
HTP,per_env,resnet50,224,1,01,27,0.81905,0.96118,0.08689
HTP,per_env,resnet50,224,1,01,28,0.8381,0.95718,0.11238
HTP,per_env,resnet50,224,1,01,29,0.85714,0.95029,0.12367
HTP,per_env,resnet50,224,1,01,30,0.86667,0.97714,0.09919
HTP,per_env,resnet50,224,1,01,31,0.77143,0.93723,0.12046
HTP,per_env,resnet50,224,1,01,32,0.8381,0.95247,0.10749
HTP,per_env,resnet50,224,1,01,33,0.8381,0.97061,0.07554
